ts,site_id,line_id,event_type,trace_id,job_id,paper_grade,flute,speed_mpm,steam_c,glue_gap_um,moisture_pct,wrap_arm_pos,vibration_mm_s,edge_status,cloud_fallback,optimizer,objective_waste,objective_throughput,objective_stability,candidate_speed_mpm,candidate_steam_c,candidate_glue_gap_um,predicted_setup_waste_kg,predicted_dry_end_waste_pct,edge_version,ingest_ms,prefilter_ms,drift_ms,inference_ms,decision_ms,edge_cpu_pct,edge_mem_pct,ws_clients,tsdb_lag_ms,alerts_queue_depth,action_id,effect_eval_window_s,pre_dry_end_waste_pct,post_dry_end_waste_pct,action_effect_waste_saved_kg,effect_confidence,action_title,action_steps_json,action_confidence,action_valid_for_s,action_source,forecast_horizon_s,forecast_setup_waste_kg_mean,forecast_setup_waste_kg_p90,forecast_setup_waste_kg_p10,forecast_dry_end_waste_pct_mean,next_job_id,changeover_eta_min,next_paper_grade,next_flute,suggested_speed_mpm,suggested_steam_c,suggested_glue_gap_um,expected_setup_waste_kg_low,expected_setup_waste_kg_high,operator_response,operator_latency_ms,operator_notes,channel,drift_method,drift_score,drift_status,drift_threshold,Start shift time,End shift time
2025-06-29 22:12:00,PLANT-01,LINE-B,adjust,tr-549902-215867,job-426554-115425,Kraft 120gsm,B,224.0,190.0,710,6.87,43,2.34,ok,0,Edge Optimizer v3.1,0,1,1,214.87,200.0,688.29,52.9,2.7,edge-1.9.4,209,76,96,74,63,77.1,49.5,6,487,2,act-630957-103683,1800,2.86,2.86,10.7,0.73,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.87,900,edge,900,67.9,82.3,49.0,2.83,job-907853-849307,37,White Top 200gsm,C,213.25,200.0,694.83,49.0,82.3,acknowledged,394,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.23,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-29 22:24:00,PLANT-01,LINE-A,run,tr-101958-344174,job-715347-678678,Testliner 200gsm,BC,166.0,187.0,933,6.22,45,1.84,ok,1,Edge Optimizer v3.1,0,1,0,176.73,186.09,983.42,87.4,4.18,edge-1.9.4,176,80,42,80,85,55.6,41.9,6,268,1,act-150735-727091,1800,4.3,3.68,8.1,0.62,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.81,900,edge,900,101.4,118.4,90.6,4.24,job-148310-518351,32,Medium 112gsm,E,176.33,185.9,992.4,90.6,118.4,acknowledged,414,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.36,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-29 22:36:00,PLANT-02,LINE-B,setup,tr-109611-198663,job-509840-291958,Kraft 180gsm,BC,177.0,193.0,1112,6.48,48,2.13,ok,1,Edge Optimizer v3.1,0,1,1,172.69,193.81,1018.31,101.0,4.0,edge-1.9.4,172,71,55,37,91,67.0,53.9,5,564,0,act-759481-244847,1800,4.03,3.9,5.4,0.57,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.75,900,edge,900,124.3,124.2,96.0,3.95,job-658796-494445,36,Kraft 180gsm,C,173.57,190.55,1036.11,96.0,124.2,acknowledged,758,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.34,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-29 22:48:00,PLANT-01,LINE-B,run,tr-350548-121857,job-674435-667759,Testliner 200gsm,C,183.0,188.0,958,6.39,67,0.75,ok,0,Edge Optimizer v3.1,1,0,0,193.26,185.08,985.27,119.7,3.15,edge-1.9.4,246,65,86,50,68,66.4,51.1,3,132,5,act-669111-150018,1800,3.26,2.93,12.0,0.69,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.72,900,edge,900,121.0,111.9,102.7,3.1,job-717885-976832,36,Medium 112gsm,B,190.95,185.33,966.0,102.7,111.9,acknowledged,236,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.17,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-29 23:00:00,PLANT-01,LINE-C,alert,tr-805614-864636,job-786948-961648,Kraft 180gsm,C,181.0,196.0,941,6.68,68,1.64,ok,1,Edge Optimizer v3.1,1,1,1,188.62,200.0,948.22,117.1,3.59,edge-1.9.4,180,64,83,68,77,60.0,61.7,4,349,3,act-273495-465843,1800,3.46,3.46,4.4,0.6,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.65,900,edge,900,103.0,110.3,111.2,3.44,job-459453-669296,48,Medium 140gsm,C,190.45,200.0,968.14,111.2,110.3,acknowledged,177,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.36,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-29 23:12:00,PLANT-02,LINE-C,alert,tr-360656-781128,job-840401-297910,White Top 200gsm,BC,187.0,195.0,1173,7.19,84,1.66,ok,1,Edge Optimizer v3.1,1,0,1,172.6,188.43,1044.79,115.1,3.63,edge-1.9.4,158,77,73,39,68,75.4,45.3,3,250,1,act-661613-244375,1800,3.84,3.71,7.7,0.64,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.76,900,edge,900,117.2,119.2,107.2,3.85,job-353183-863305,33,Medium 112gsm,E,174.52,189.4,1053.84,107.2,119.2,acknowledged,491,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.41,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-29 23:24:00,PLANT-02,LINE-C,adjust,tr-385240-971978,job-854726-316073,Kraft 120gsm,E,251.0,177.0,667,6.43,51,1.73,ok,1,Edge Optimizer v3.1,1,1,1,262.88,175.84,597.21,60.2,2.02,edge-1.9.4,233,70,114,94,95,75.4,47.2,6,375,5,act-328532-169578,1800,2.44,2.11,6.8,0.68,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.81,900,edge,900,74.3,60.4,49.6,1.78,job-582872-406893,37,Medium 140gsm,B,269.43,177.51,601.23,49.6,60.4,acknowledged,506,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.42,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-29 23:36:00,PLANT-03,LINE-B,setup,tr-453054-503376,job-375518-249912,Testliner 200gsm,BC,187.0,187.0,1047,6.66,35,1.14,ok,0,Edge Optimizer v3.1,0,0,1,172.48,188.51,1163.75,113.6,3.73,edge-1.9.4,189,82,29,67,81,58.3,44.6,2,396,4,act-371174-240287,1800,3.97,3.83,4.8,0.66,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.79,900,edge,900,95.8,114.7,93.3,3.92,job-347082-201174,19,White Top 200gsm,C,166.99,188.3,1159.27,93.3,114.7,acknowledged,865,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.37,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-29 23:48:00,PLANT-03,LINE-C,alert,tr-546199-301763,job-917190-511397,Testliner 150gsm,C,196.0,175.0,949,6.61,43,0.88,ok,0,Edge Optimizer v3.1,0,0,1,202.1,175.42,848.01,79.8,3.06,edge-1.9.4,198,96,78,77,82,64.7,66.0,3,443,5,act-720587-626889,1800,3.17,2.7,10.7,0.81,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.82,900,edge,900,103.8,90.4,90.3,3.27,job-530904-225435,31,Testliner 150gsm,C,202.44,175.96,855.74,90.3,90.4,acknowledged,739,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.44,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 00:00:00,PLANT-01,LINE-B,alert,tr-556510-512555,job-460369-695662,White Top 200gsm,BC,173.0,188.0,1177,6.95,66,1.13,ok,0,Edge Optimizer v3.1,0,1,1,169.62,190.69,1140.43,102.1,3.99,edge-1.9.4,129,67,98,73,78,30.0,58.9,4,287,2,act-180344-378510,1800,3.82,3.47,11.1,0.71,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.78,900,edge,900,111.3,105.1,107.2,3.98,job-382090-913970,35,Medium 140gsm,C,166.09,187.63,1088.18,107.2,105.1,acknowledged,540,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.36,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 00:12:00,PLANT-03,LINE-A,setup,tr-129465-403148,job-398852-814815,Testliner 150gsm,B,202.0,186.0,843,6.4,54,1.09,ok,1,Edge Optimizer v3.1,1,1,0,202.03,189.17,792.05,96.6,2.89,edge-1.9.4,219,101,56,75,126,64.7,48.5,6,327,2,act-260342-688627,1800,2.85,2.5,12.4,0.71,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.63,900,edge,900,83.1,94.6,92.6,2.95,job-669395-510410,42,Testliner 150gsm,B,204.76,188.82,756.02,92.6,94.6,acknowledged,1028,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.25,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 00:24:00,PLANT-03,LINE-B,adjust,tr-908483-429294,job-119406-599645,Kraft 180gsm,BC,175.0,195.0,1106,6.57,59,1.21,ok,0,Edge Optimizer v3.1,0,0,0,168.12,200.0,1196.19,112.3,4.01,edge-1.9.4,203,123,78,116,67,61.4,45.7,6,289,1,act-396202-732656,1800,4.25,4.2,10.8,0.71,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.69,900,edge,900,116.1,113.2,94.2,4.09,job-748066-669880,33,Medium 112gsm,E,169.25,200.0,1252.82,94.2,113.2,acknowledged,1007,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.25,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 00:36:00,PLANT-01,LINE-C,run,tr-574474-894839,job-802767-199137,White Top 200gsm,C,180.0,186.0,1000,6.52,41,1.36,ok,0,Edge Optimizer v3.1,0,1,0,194.4,192.6,1093.59,123.2,3.16,edge-1.9.4,219,72,71,75,73,78.9,42.0,1,332,3,act-532118-316285,1800,3.65,3.41,6.3,0.74,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.69,900,edge,900,100.9,119.5,102.2,3.16,job-334101-948622,45,White Top 200gsm,C,200.32,192.3,1094.47,102.2,119.5,acknowledged,367,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.48,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 00:48:00,PLANT-03,LINE-B,run,tr-679672-190521,job-247848-870857,White Top 200gsm,C,187.0,189.0,1020,6.76,56,0.79,ok,0,Edge Optimizer v3.1,0,1,0,176.35,180.38,1079.09,108.6,3.23,edge-1.9.4,190,62,89,113,95,45.7,72.4,3,520,4,act-163786-810466,1800,3.52,3.06,9.8,0.69,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.74,900,edge,900,119.3,116.0,106.3,3.25,job-728660-976119,26,Kraft 180gsm,C,179.22,178.53,1039.72,106.3,116.0,acknowledged,561,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.38,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 01:00:00,PLANT-02,LINE-A,adjust,tr-363487-130637,job-502791-581202,Kraft 180gsm,C,174.0,190.0,876,6.04,64,1.45,ok,0,Edge Optimizer v3.1,0,1,1,171.88,186.86,880.44,113.9,3.45,edge-1.9.4,281,72,74,54,84,54.5,49.5,3,152,1,act-230341-646150,1800,3.14,2.95,7.8,0.53,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.74,900,edge,900,115.8,109.5,104.0,3.34,job-366307-606153,29,Medium 140gsm,B,170.06,185.01,851.55,104.0,109.5,acknowledged,479,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.28,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 01:12:00,PLANT-01,LINE-A,adjust,tr-621800-449006,job-750871-737020,Testliner 150gsm,B,248.0,184.0,691,6.13,67,0.95,ok,1,Edge Optimizer v3.1,1,0,1,261.07,188.08,724.05,76.6,2.36,edge-1.9.4,206,69,78,71,74,67.4,58.5,1,370,2,act-727682-352013,1800,2.65,2.54,8.1,0.78,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.61,900,edge,900,95.8,94.0,84.0,2.32,job-276250-944139,39,Testliner 150gsm,B,256.97,182.91,698.38,84.0,94.0,acknowledged,171,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.18,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 01:24:00,PLANT-01,LINE-A,setup,tr-845586-997859,job-889719-752333,White Top 200gsm,C,212.0,185.0,973,6.29,53,2.16,ok,0,Edge Optimizer v3.1,0,1,0,204.91,185.63,933.12,100.3,3.54,edge-1.9.4,216,70,87,57,103,58.8,48.1,7,153,0,act-488646-627640,1800,3.63,3.0,3.5,0.84,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.79,900,edge,900,108.4,102.2,90.0,3.35,job-360587-586876,33,Medium 140gsm,C,202.02,184.54,892.7,90.0,102.2,acknowledged,370,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.43,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 01:36:00,PLANT-02,LINE-C,run,tr-412189-498793,job-706922-918364,Testliner 200gsm,C,183.0,191.0,1041,6.4,59,2.06,ok,0,Edge Optimizer v3.1,0,0,1,184.6,194.81,1151.96,89.4,3.37,edge-1.9.4,152,85,80,119,71,72.2,78.3,6,238,3,act-478331-378410,1800,3.77,3.54,7.7,0.66,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.6,900,edge,900,108.9,113.8,92.6,3.33,job-215459-493622,44,Medium 140gsm,B,185.27,195.6,1203.19,92.6,113.8,acknowledged,284,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.41,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 01:48:00,PLANT-03,LINE-B,run,tr-211265-298036,job-449975-397549,White Top 170gsm,B,232.0,176.0,841,6.53,47,0.79,ok,1,Edge Optimizer v3.1,1,1,1,249.19,171.4,942.54,91.5,2.61,edge-1.9.4,147,39,62,80,77,56.6,64.5,2,298,4,act-873885-207485,1800,3.06,2.74,11.8,0.59,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.65,900,edge,900,87.0,85.4,84.3,2.79,job-214126-982009,50,Medium 112gsm,B,251.49,170.0,963.1,84.3,85.4,acknowledged,635,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.52,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 02:00:00,PLANT-01,LINE-A,alert,tr-360875-639181,job-953145-394307,Testliner 150gsm,C,187.0,181.0,979,6.44,67,1.46,ok,0,Edge Optimizer v3.1,0,1,1,187.29,180.5,934.49,87.4,3.21,edge-1.9.4,144,90,61,97,71,86.3,52.6,1,399,1,act-206471-853086,1800,3.4,2.8,6.3,0.63,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.73,900,edge,900,87.9,87.8,74.6,2.97,job-134542-267915,49,Kraft 120gsm,B,188.16,183.64,925.35,74.6,87.8,acknowledged,460,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.36,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 02:12:00,PLANT-02,LINE-B,setup,tr-468760-908331,job-626512-945456,Medium 140gsm,B,236.0,187.0,761,6.7,52,1.52,ok,0,Edge Optimizer v3.1,1,1,1,233.93,184.15,746.23,108.8,2.17,edge-1.9.4,120,67,79,75,53,55.2,64.9,7,456,9,act-878071-909989,1800,3.12,3.12,6.3,0.63,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.73,900,edge,900,112.8,113.4,108.1,2.22,job-756698-448255,39,Kraft 120gsm,E,233.16,183.07,753.15,108.1,113.4,acknowledged,543,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.34,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 02:24:00,PLANT-03,LINE-B,run,tr-891032-899685,job-865825-919277,Medium 112gsm,B,219.0,178.0,690,6.48,59,0.4,ok,1,Edge Optimizer v3.1,0,0,0,226.87,182.05,647.89,55.3,2.45,edge-1.9.4,152,59,104,99,84,58.0,55.7,6,358,0,act-831002-343104,1800,2.64,2.02,4.3,0.65,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.62,900,edge,900,65.4,78.2,38.3,2.61,job-222511-611964,27,Kraft 180gsm,C,227.62,179.42,650.82,38.3,78.2,acknowledged,623,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.25,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 02:36:00,PLANT-02,LINE-A,run,tr-691639-795603,job-515174-528719,White Top 200gsm,C,170.0,194.0,994,7.05,68,1.87,ok,1,Edge Optimizer v3.1,1,0,0,160.79,186.59,998.52,94.2,3.42,edge-1.9.4,167,72,114,69,74,67.8,69.7,1,136,3,act-554233-359345,1800,3.75,3.75,8.7,0.69,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.63,900,edge,900,95.5,101.9,109.2,3.35,job-446738-796452,36,Kraft 180gsm,BC,160.1,188.11,967.41,109.2,101.9,acknowledged,605,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.03,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 02:48:00,PLANT-01,LINE-A,adjust,tr-108816-751912,job-891878-699282,Medium 140gsm,B,203.0,180.0,776,6.3,77,0.4,ok,0,Edge Optimizer v3.1,1,0,1,174.29,185.25,882.67,100.9,2.73,edge-1.9.4,232,74,76,88,96,54.3,48.5,5,338,3,act-648532-440098,1800,2.57,2.44,9.0,0.42,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.77,900,edge,900,106.2,120.8,101.6,2.82,job-829363-281340,44,White Top 200gsm,BC,174.38,186.53,860.18,101.6,120.8,acknowledged,100,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.45,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 03:00:00,PLANT-02,LINE-A,run,tr-665820-821404,job-849759-464358,Testliner 150gsm,C,191.0,182.0,941,6.61,47,1.09,ok,0,Edge Optimizer v3.1,0,1,0,198.57,171.89,771.76,82.2,3.63,edge-1.9.4,211,65,48,107,95,32.0,68.7,2,70,0,act-166839-245593,1800,3.64,3.5,11.8,0.65,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.79,900,edge,900,94.3,85.0,67.1,3.77,job-752065-199906,41,White Top 170gsm,B,200.39,171.49,728.53,67.1,85.0,acknowledged,100,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.03,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 03:12:00,PLANT-02,LINE-C,adjust,tr-510362-458936,job-148010-881648,Testliner 150gsm,B,245.0,177.0,757,6.72,59,1.62,ok,0,Edge Optimizer v3.1,0,1,0,232.75,170.0,728.49,79.4,2.35,edge-1.9.4,171,78,67,129,91,60.0,57.2,2,430,3,act-111258-875057,1800,3.02,2.46,16.0,0.77,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.6,900,edge,900,82.2,95.5,88.7,2.46,job-818049-105317,38,White Top 200gsm,C,233.27,170.0,745.6,88.7,95.5,acknowledged,386,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.26,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 03:24:00,PLANT-02,LINE-B,alert,tr-236633-281491,job-289419-425794,Medium 112gsm,E,250.0,178.0,514,6.26,62,1.66,ok,1,Edge Optimizer v3.1,0,1,1,242.7,189.8,559.99,63.5,1.78,edge-1.9.4,159,101,90,82,38,89.6,48.1,7,458,2,act-553272-860826,1800,2.03,1.94,12.0,0.68,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.77,900,edge,900,66.3,61.1,50.7,2.09,job-235917-207858,39,Kraft 180gsm,C,240.45,190.04,577.02,50.7,61.1,acknowledged,482,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.82,drifting,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 03:36:00,PLANT-01,LINE-C,run,tr-990117-526008,job-960919-368622,Testliner 200gsm,BC,171.0,195.0,1083,6.31,50,2.33,ok,1,Edge Optimizer v3.1,1,0,1,170.08,187.64,1122.82,102.7,4.22,edge-1.9.4,212,74,48,90,66,60.3,47.1,6,225,3,act-727487-709103,1800,3.92,3.92,9.5,0.58,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.93,900,edge,900,125.3,117.4,93.6,4.11,job-966119-274235,48,Kraft 120gsm,E,164.49,183.52,1125.76,93.6,117.4,acknowledged,307,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.28,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 03:48:00,PLANT-03,LINE-A,adjust,tr-924461-510387,job-988597-731297,Medium 140gsm,B,202.0,182.0,878,6.3,62,1.09,ok,0,Edge Optimizer v3.1,1,1,0,176.34,175.03,984.72,113.1,2.44,edge-1.9.4,212,102,40,66,103,70.8,58.0,6,473,5,act-335668-534214,1800,3.21,3.21,4.8,0.67,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.69,900,edge,900,95.3,111.5,118.5,2.72,job-138145-825812,26,Testliner 150gsm,C,180.4,174.92,994.46,118.5,111.5,acknowledged,543,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.33,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 04:00:00,PLANT-02,LINE-A,alert,tr-478591-894307,job-461276-922423,Medium 112gsm,E,274.0,180.0,639,6.05,71,1.22,ok,1,Edge Optimizer v3.1,0,1,0,259.0,182.57,648.75,63.4,1.59,edge-1.9.4,233,77,75,76,76,67.0,48.3,2,370,4,act-905401-165480,1800,2.27,2.27,10.4,0.74,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.63,900,edge,900,71.9,61.9,44.6,1.63,job-391228-235875,12,Testliner 150gsm,B,259.53,185.05,666.37,44.6,61.9,acknowledged,337,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.51,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 04:12:00,PLANT-01,LINE-C,setup,tr-789381-135431,job-604152-829677,Medium 112gsm,E,260.0,184.0,654,6.41,56,1.12,ok,1,Edge Optimizer v3.1,0,1,1,252.17,181.89,710.74,52.9,1.61,edge-1.9.4,262,86,76,61,95,38.7,60.6,7,277,7,act-959276-271056,1800,2.71,2.58,5.1,0.67,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.57,900,edge,900,64.1,74.8,48.1,1.66,job-624260-419232,42,Medium 140gsm,B,257.1,185.06,688.87,48.1,74.8,acknowledged,218,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.32,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 04:24:00,PLANT-02,LINE-C,alert,tr-414175-293355,job-514478-255777,Medium 140gsm,B,218.0,181.0,822,5.94,47,2.06,ok,1,Edge Optimizer v3.1,1,1,0,189.13,187.76,838.38,109.9,2.48,edge-1.9.4,220,96,54,54,126,70.4,68.7,6,319,5,act-781280-320002,1800,3.08,2.77,6.2,0.78,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.74,900,edge,900,112.9,110.1,120.6,2.34,job-367714-356333,23,Kraft 180gsm,BC,188.29,187.07,827.25,120.6,110.1,acknowledged,330,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.39,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
2025-06-30 04:36:00,PLANT-03,LINE-A,run,tr-768475-467744,job-837410-744145,White Top 170gsm,B,241.0,180.0,780,6.0,66,1.06,ok,1,Edge Optimizer v3.1,1,0,1,235.38,178.57,919.51,91.8,2.47,edge-1.9.4,235,110,100,53,43,59.5,56.8,5,248,2,act-824201-857218,1800,2.87,2.65,6.7,0.69,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.71,900,edge,900,77.5,95.2,79.1,2.57,job-293878-370058,30,Testliner 150gsm,C,234.27,176.71,885.27,79.1,95.2,acknowledged,401,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.58,normal,0.6,2025-06-29 22:00:00,2025-06-30 06:00:00
